1007;1;Air: Pâques fleuries (Fra Diavolo).;85;AIR : Pâques fleuries (Fra Diavolo).;1
1007;2;Air : Faisons la paix.;266;AIR : Faisons la paix.;1
1007;3;CHœUR.=Air : Sonnez, sonnez^ sonnez^ cors etmuseUes!;479;AIR : Sonnez, sonnez, sonnez cors et musettes !;1
1007;4;Air de Mavîane.;909;Air :;1
1007;5;AiR : Je reconnais ce militaire.;1098;AIR : Je reconnais ce militaire.;1
1007;6;Air : Vaudeville du Bal d'ouvriers.;1271;Air : Vaudeville du Bal d'ouvriers.;1
1007;7;Air : f^audeville de la Somnambule.;1407;AIR : Vaudeville de la Somnambule.;1
1007;8;Air de Masaniello.;1948;AIR de Masaniello.;1
1007;9;Air de Préville et Taconnet;2410;AIR de Préville et Taconnet.;1
1007;10;Air remue encore... ail' a queuque chose.;2606;[];1
1007;11;Air : Je loge au quatrième étage.;2926;AIR : Je loge au quatrième étage.;1
1007;12;AiR de la Vieille.;3091;AIR de la Vieille.;1
1007;13;AiA du Château perdu;3191;AIR du Château perdu.;1
1007;;CHŒUR.;3226;;0
