id_work;isAir;idAir;title;line;best-candidate-title;
1014;1;1;CHOEUR ( du Maçon) .;220;AIR : Attendez un moment… du haut de l'Empyrée.
1014;1;2;Air du Ménage de Garçon .;333;AIR du Ménage de garçon.
1014;1;3;AIR du Pot de Fleurs,;623;AIR : Accourez tous, venez m'entendre.
1014;1;4;AIR : Ah ! comm ' ça bat ! ( Enragés.);1097;AIR : Ah ! ah ! ah ! ah ! ah ! ah ! ah ! ah !
1014;1;5;Air : Vers le temple de l'Hymen .;1213;AIR : Vers le temple de l'Hymen.
1014;1;6;AIR du Vaud , de la Famille du Porteur d'eau .;1492;AIR de La Famille du porteur d'eau.
1014;1;7;AIR : Un komme pour faire un tableau .;1669;AIR : Un homme pour faire un tableau.
1014;1;8;AIR du Vaudeville du Prix ,;1742;AIR du Vaudeville du Premier Prix.
1014;1;9;AIR : Vivent les Fillettes.;1844;AIR : Vivent les Fillettes.
1014;1;10;AIR : Mon cæur à l'espoir s'abandonne.;2167;AIR : Mon cœur à l'espoir s'abandonne.
1014;1;11;Air du Calife de Bagdad.;2607;AIR du Calife de Bagdad.
1014;1;12;AIR : L'aventure est vraiment singulière.;3235;AIR : Quelle singulière aventure.
1014;1;13;AIR des Dehors Trompeurs.;3457;AIR : Accourez tous, venez m'entendre.
