1052;1;Alp de Voltaire chez Ninon ...,;340;AIR de Voltaire chez Ninon.;1
1052;2;AỊr du Siege de Corinthe.;393;AIR du Siège de Corinthe.;1
1052;3;Air : Chantons l'amour et le plaisir (du Calife de Bagdad ).;459;AIR : Chantons l'amour et le plaisir (du Calife de Bagdad).;1
1052;4;Air : Chaque soir au boulevard du Temple .;744;AIR : Chaque soir au boulevard du Temple.;1
1052;5;Air : Dis -moi, mon vieux .;880;AIR : Dis-moi, mon vieux.;1
1052;6;Arr : Vaudeville de Farinelli.;1035;AIR : Vaudeville de Farinelli.;1
1052;7;Air : Je regardais Madelinette .;1109;AIR : Je regardais Madelinette.;1
1052;8;AIR  de Turenne.;1400;AIR de Turenne.;1
1052;9;AIR : Vaudeville de Partie et Revanche .;1585;AIR : Vaudeville de Partie et Revanche.;1
1052;10;Ain d'une Nuit au château .;1818;AIR d'Une Nuit au Château.;1
1052;11;Air : Je n'aipas vu ces bosquets .;1969;AIR : Je n'ai pas vu ces bosquets.;1
1052;12;CHOEUR=Air : Mes åmis, le soleil va paraitre (de la Muette . );2043;AIR : Mes amis, le soleil va paraître (de la Muette.);1
1052;13;AIR : Adieu , je vous fuis , bois charmant.;2155;AIR : Adieu, je vous fuis, bois charmant.;1
1052;14;Air du Dieu et la Bayadère .;2211;AIR du Dieu et la Bayadère.;1
1052;15;AIR : De sommeiller encore .;2421;AIR : De sommeiller encore.;1
1052;16;Air : Vaudeville de l'Écu de francs.;2549;AIR : Vaudeville de l'Écu de francs.;1
1052;17;CHOEUR .=Air : Ah ! quelle nouvelle imprévue ( Jeune et Vieille ).;2669;AIR : Ah ! quelle nouvelle imprévue (Jeune et Vieille).;1
1052;18;Air : Vaudeville des Frères de lait .;3138;AIR : Vaudeville des Frères de lait.;1
