id_work;isAir;idAir;title;line;best-candidate-title;
1089;1;1;AIR : J’en guette un petit.;200;AIR : J'en guette un petit de mon âge.
1089;1;2;AIR : Ses yeux disaient, etc.;390;AIR : Ah ! ah !
1089;1;3;AIR du Carnaval.;559;AIR : Accourez tous, venez m'entendre.
1089;1;4;Air de la Servante justifiée.;686;AIR de la Servante justifiée.
1089;1;5;AIR nouveau de M. Doche.;820;AIR : Accourez tous, venez m'entendre.
1089;1;6;AIR : Du fleuve de la vie.;929;AIR : Adieu, je vous fuis, bois charmant.
1089;1;7;AIR nouveau.;1007;AIR : Accourez tous, venez m'entendre.
1089;1;8;AIR : Vaudeville de Partie et Revanche.;1099;AIR du Vaudeville de Partie et Revanche.
1089;1;9;AIR du Mari par intérim.;1180;AIR du Mari par intérim.
1089;1;10;Air du Vaudeville de la Somnambule.;1370;AIR : Adieu bonheur.
1089;1;11;Air du Château perdu.;1524;AIR du Château perdu.
1089;1;12;AIR de Céline.;1651;AIR de Carline.
1089;1;13;AIR de Julie.;1799;AIR de Julie.
1089;1;14;Air de Téniers.;1884;AIR de Téniers.
1089;1;15;AIR nouveau de M. Doche.;2119;AIR : Accourez tous, venez m'entendre.
1089;1;16;AIR d’Arwed.;2340;AIR d'Arwed.
1089;1;17;AIR : Contredanse de la Fiancée.;2434;AIR de la Contredanse de la Fiancée.
1089;1;18;AIR du luth galant.;2542;AIR : Accourez tous, venez m'entendre.
1089;1;19;AIR : À l’espoir mon cœur s’abandonne.;2747;AIR : Mon cœur à l'espoir s'abandonne.
1089;1;20;AIR : L’amour qu’Edmond.;3116;AIR : Accourez tous, venez m'entendre.
1089;1;21;AIR du Baiser au porteur.;3234;AIR du Baiser au Porteur.
