1051;1;CHOEUR .=Ensemble .;234;AIR : Quand nous y vivions ensemble.;1
1051;2;Air : Chaur des buveurs de Robert - le - Diable .;240;AIR : Chœur des buveurs de Robert-le-Diable.;1
1051;;CHOEUR .;246;;0
1051;3;Air du vaudeville de Michel et Christine.;288;AIR du Vaudeville de Michel et Christine.;1
1051;;CHOEUR ,;320;;0
1051;4;Air du vaudeville de Partie et Revanche .;360;AIR du Vaudeville de Partie et Revanche.;1
1051;5;Air : Ces postillons sont d'une maladresse !;654;AIR : Ces postillons sont d'une maladresse.;1
1051;6;CHOEUR .=NESTINE , Mme GAVET .;2408;[];1
1051;7;AIR :=Du tapage ! du tapage !;2414;AIR : Du tapage ! du tapage ! (Madame Grégoire).;1
1051;;CHOEUR GÉNÉRAL .;2533;;0
1051;8;Air de la Tentation .;2559;AIR de la Tentation.;1
1051;9;AIR du vaudeville du Jour des Noces .;2649;Air du Vaudeville du jour des Noces.;1
