1001;1;AIR du Château de mon Oncle.;251;AIR du Château de mon oncle.;1
1001;2;AIR : Vaudeville de Partie et Revanche.;427;AIR : Vaudeville de Partie et Revanche.;1
1001;3;AIR : Restez, restez, troupe jolie.;589;AIR : Restez, restez, troupe jolie.;1
1001;4;AIR : Vaudeville du Secret de madame.;689;AIR : Vaudeville du Secret de madame.;1
1001;5;AIR : A la façon de Barbari.;902;AIR : À la façon de Barbari.;1
1001;6;AIR : Je regardais Madelinette."ſ;1005;AIR : Je regardais Madelinette.;1
1001;7;AIR : Vive une femme de téte.;1077;AIR : Vive une femme de tête.;1
1001;8;AIR : Honneur aux enfans de la France !;1422;AIR : Honneur aux enfans de la France !;1
1001;9;AIR : Voulant par ses œuvres complètes.;1496;AIR : Voulant par ses œuvres complètes.;1
1001;10;AIR : Vaudeville de haine aux femmes.;1593;AIR : Vaudeville de Haine aux femmes.;1
1001;11;AIR : Je reconnais ce militaire.;1641;AIR : Je reconnais ce militaire.;1
1001;12;AIR : des Comediens.;1693;Air : des Comédiens.;1
1001;13;AIR: Vaudeville des Mauvaises Tétes.;2023;AIR : Vaudeville des Mauvaises Têtes.;1
1001;14;AIR : Rassurez-vous, je me mets à ma place.;2143;AIR : Rassurez-vous, je me mets à ma place.;1
1001;15;AIR : En amour comme en amitie.;2256;AIR : En amour comme en amitié.;1
1001;16;CHOEUR.=AIR : La pastourelle;2290;AIR : La pastourelle.;1
1001;;CHOEUR ,;2320;;0
1001;17;AIR : La sentinelle.;2418;AIR : La sentinelle.;1
1001;;CHOEUR.;2438;;0
