1074;1;AIR de la jeune Mère.;195;AIR de La jeune Mère.;1
1074;2;Air : De ma Céline amant modeste.;625;Air : De ma Céline amant modeste.;1
1074;3;AIR : Mon cœur à l'espoir s'abandonne.;864;AIR : Mon cœur à l'espoir s'abandonne.;1
1074;4;Air : Walse de Robin des Bois.;921;AIR : Walse de Robin des Bois.;1
1074;5;Air du Hussard de FeUkcim.;1378;['Air du Hussard de Felsheim.'];1
1074;6;Air : Un page aimait la jeune Adèle.;1551;AIR : Un page aimait la jeune Adèle.;1
1074;7;Air du Hussard de Felsheim.;1676;AIR du Hussard de Felsheim.;1
1074;8;Air: Entendez-vou? c'est le tambour.;2240;AIR : Entendez-vous, c'est le tambour.;1
1074;9;Air: Du marché qui vient de s'ouvrir.;2302;Air : Du marché qui vient de s'ouvrir.;1
1074;10;AiR: Époux imprudent, fils rebelle.;2348;AIR : Époux imprudent, fils rebelle.;1
1074;11;Air: Ah! de plaisir notre âme est enivrée (de sir Jack).;2373;Air : Ah ! de plaisir notre ame est enivrée (de sir Jack).;1
1074;;CHŒUR DES DAMES.;2396;;0
1074;;CHŒUR DES CAVALIERS.;2403;;0
1074;12;Air nouveau de M. Doche.;2449;AIR nouveau de M. Doche.;1
1074;13;Air de Partie et Revanche;2622;AIR de Partie et Revanche.;1
1074;14;Air du vaudeville de la Dame des belles Cousines.;2917;AIR du Vaudeville de la Dame des belles Cousines.;1
