1035;1;AIR : Vaudeville de l'Anonyme.;285;AIR : Vaudeville de l'Anonyme.;1
1035;2;Air : Accourez tous, venez m'entendre ( Philtre ) .;508;AIR : Accourez tous, venez m'entendre (Philtre).;1
1035;3;Air : Verse , verse le vin de France .;616;AIR : Verse, verse le vin de France.;1
1035;4;Air : Dans la chambre où naquit Molière.;674;AIR : Dans la chambre où naquit Molière.;1
1035;5;Air : En guerre, ces aventures.;773;AIR : En guerre, ces aventures.;1
1035;6;Air du siège de Corinthe.;809;AIR du Siège de Corinthe.;1
1035;7;Air de Turenne.;921;AIR de Turenne.;1
1035;8;Arr : Vaudeville des Blouses.;1013;AIR : Vaudeville des Blouses.;1
1035;9;Air de Masaniello .;1085;AIR de Masaniello.;1
1035;10;AIR : Amis, dépouillons nos pommiers.;1183;AIR : Amis, dépouillons nos pommiers.;1
1035;11;AIR : Ah ! c'cadet- là .;1408;AIR : Ah ! c'cadet-là.;1
1035;12;Air : Plus qu'un millionnaire.;1689;AIR : Plus qu'un millionnaire.;1
1035;13;AIR : Nocturne de la Marquise de Brinvilliers.;1765;AIR : Nocturne de la Marquise de Brinvilliers.;1
1035;14;Air : Il me faudra quilter l'empire.;2069;AIR : Il me faudra quitter l'empire.;1
1035;15;Air : Choeur de la marche des deux Journées .;2168;AIR : Chœur de la marche des deux Journées.;1
1035;16;AIR : Vaudeville de la Visite à Bedlam .;2284;AIR : Vaudeville de la Visite à Bedlam.;1
1035;17;Arr : J'ai d'l'argent.;2408;AIR : J'ai d'l'argent.;1
1035;18;AIR : Le voilà . ( d'Emmeline ) .;2698;AIR : Le voilà. (d'Emmeline).;1
1035;19;Air : Pour le chercher j'arrive en Allemagne.;2854;AIR : Pour le chercher j'arrive en Allemagne;1
1035;20;AIR : La débutante est triomphante.;2922;AIR : La débutante est triomphante.;1
1035;21;Air : Choeur finaldes deus Mondes.;3328;AIR : Chœur final des deux Mondes.;1
