1080;1;Air : Nous n’avons plus cette merveille.;195;Air : Nous n'avons plus cette merveille.;1
1080;2;Air de la Robe et les Boltes.;431;AIR de la Robe et les Bottes.;1
1080;3;AIR Vaudeville de Bancelin.;496;AIR Vaudeville de Bancelin.;1
1080;4;CHŒUR.=Livrons–nous, etc.;567;[];1
1080;5;AIR : Aussitôt que je t’aperçois.;783;AIR : Aussitôt que je t'aperçois.;1
1080;6;AIR : Fais de lui tout ce tu veux.;930;AIR : Fais de lui tout ce tu veux.;1
1080;7;Air de Diavolo.;1187;Air de Diavolo.;1
1080;8;AIR : Le Troubadour.;1353;AIR : Le Troubadour.;1
1080;9;CHŒUR GÉNÉRAL.;1588;[];1
1080;10;AIR de Rossini.;1610;AIR de Rossini.;1
1080;11;AIR : Vaudeville du Colonel.;1766;AIR : Vaudeville du Colonel.;1
1080;12;AIR : Vaudeville d’Elle et Lui.;1925;AIR : Vaudeville d'Elle et Lui.;1
1080;13;AIR : Allons, viens au Bal. (De l’Orpheline.);2023;AIR : Allons, viens au Bal. (De l'Orpheline.);1
1080;14;AIR : Que n’ai–je encor une richesse ! (de Caleb.);2169;AIR : Que n'ai–je encor ma richesse ! (de Caleb.);1
1080;15;AIR de Marie.;2326;AIR de Marie.;1
1080;16;AIR : Je sais arranger des rubans.;2487;AIR : Je sais arranger des rubans.;1
1080;17;AIR : N’y regardant pas de si près.;2741;AIR : N'y regardant pas de si près.;1
1080;18;AIR : Je voulais bien. (Fra Diavolo.);2985;AIR : Je voulais bien. (Fra Diavolo.);1
1080;19;CHŒUR.=    CHŒUR.;3197;AIR : Chœur du Concert à la Cour.;1
1080;20;AIR : de Pâques fleuri. (Fra Diavolo.);3200;AIR : de Pâques fleuri. (Fra Diavolo.);1
1080;21;AIR : Autant que mon papa.;3361;AIR : Autant que mon papa.;1
1080;22;AIR : Le beau Lycas.;3450;AIR : Le beau Lycas.;1
1080;23;AIR : Que le silence. (Fra Diavolo.);3598;AIR : Que le silence. (Fra Diavolo.);1
1080;24;CHŒUR.=Il faut ici prendre une avance;3876;AIR : Il faut ici prendre une avance.;1
1080;25;CHŒUR.=Quel plaisir ! c’est charmant ! (bis.);4001;[];1
1080;26;AIR : Ô mon ange, veille sur moi.;4162;AIR : Ô mon ange, veille sur moi.;1
1080;27;AIR : Entre les arts et l’amitié.;4374;AIR : Entre les arts et l'amitié.;1
1080;28;AIR : Eh ! ma mère, est–cʼ que jʼ sais ça.;4453;AIR : Eh ! ma mère, est-c' que j' sais ça ?;1
1080;29;AIR : Voici le gentil faucheur ! (Mariée à l’encan.);4728;AIR : Voici le gentil faucheur ! (Mariée à l'encan.);1
1080;30;CHŒUR.=Air de la Prière de Pâques fleuries. (Diavolo.);4836;AIR de la Prière de Pâques fleuries.;1
1080;;CHŒUR.;5027;;0
1080;31;AIR :=Au lieu de funérailles,;5048;AIR : Au lieu de funérailles.;1
1080;32;Air de l’Angelus.;5055;AIR de l'Angelus.;1
