1098;1;CHŒUR.=AIR : Verre en main.;247;AIR : Verre en main.;1
1098;2;AIR : Je loge au quatrième étage.;344;AIR : Je loge au quatrième étage.;1
1098;3;AIR : L’établi reste garçon (de la Mauvaise langue du village).;461;AIR : L'établi reste garçon (de la Mauvaise langue du village).;1
1098;4;AIR : Ma Louison, prends un housard.;535;AIR : Ma Louison, prends un housard.;1
1098;5;AIR : C’est bien ici l’instant de commenter.;772;AIR : C'est bien ici l'instant de commenter.;1
1098;6;AIR : De ma Céline, amant modeste.;818;AIR : De ma Céline, amant modeste.;1
1098;7;Air de l’Écu de six francs.;954;AIR de l'Écu de six francs.;1
1098;8;Air : Elle a trahi (de la Somnambule).;1010;Air : Elle a trahi (de la Somnambule).;1
1098;9;AIR : En assurant leur existence (des Deux Turenne).;1294;AIR : En assurant leur existence (des Deux Turenne).;1
1098;10;Air du vaudeville du Premier prix.;1403;AIR du Vaudeville du Premier Prix.;1
1098;11;AIR : Pour accomplir notre serment.;1874;AIR : Pour accomplir notre serment.;1
1098;12;AIR : Voilà, voilà le mérite des femmes.;2087;AIR : Voilà, voilà le mérite des femmes.;1
1098;13;AIR de Julie.;2147;AIR de Julie.;1
1098;14;AIR de la Gazzu ladra.;2243;AIR de la Gazza ladra.;1
1098;15;Air du chœur final du Barbier de Séville (3e acte).;2476;AIR du Chœur final du Barbier de Séville (3e acte).;1
1098;16;AIR : Mes amours.;2567;AIR : Mes amours.;1
1098;17;Air de Marianne.;2644;AIR de Marianne.;1
1098;18;AIR : En amour comme en amitié.;2816;AIR : En amour comme en amitié.;1
1098;19;AIR : Faut l’oublier.;2920;AIR : Faut l'oublier.;1
1098;20;AIR : Un moment de gêne.;3003;AIR : Un moment de gêne.;1
1098;21;AIR : Tu soupires quand le jour se lève.;3228;AIR : Tu soupires quand le jour se lève.;1
1098;22;AIR : Ronde de Masanielle.;3323;AIR : Ronde de Masaniello.;1
