id_work;isAir;idAir;title;line;best-candidate-title;
1026;1;1;Air : Que d'établissemens nouveaux .;258;AIR : Que d'établissemens nouveaux.
1026;1;2;AIR : De Garrick .;376;AIR de Garrick.
1026;1;3;Air : Dans un castel, dame de haut lignage.;698;AIR : Adieu bonheur.
1026;1;4;AIR : On m'avait vante .;814;AIR : On m'avait vanté.
1026;1;5;AIR : En amour comme en amitie.;860;AIR : En amour comme en amitié.
1026;1;6;AIR : Noble Dame.;1344;AIR : Noble dame, pensez à moi.
1026;1;7;Air du vaudeville de l’Apothicaire.;1408;AIR du Vaudeville de la Famille de l'Apothicaire.
1026;1;8;AIR : Un cordon s'il vous plaît.;1658;AIR : Adieu bonheur.
1026;1;9;AIR : Valse de Robin .;1773;AIR : Accourez tous, venez m'entendre.
1026;1;10;Air : Mon ami l'Établi.;1839;AIR : L'Établi ! mon ami.
1026;1;11;AIR : De la Petite coquette .;2140;AIR de la Petite coquette.
1026;1;12;AIR : Gentille Fiancée.;2281;AIR : Povera Signora.
1026;1;13;Air de Caleb .;2471;AIR de Caleb.
1026;1;14;Air de la Haine d'une Femme.;2553;AIR de la Haine d'une Femme.
1026;1;15;AiR de Teniers.;2749;AIR de Téniers.
1026;1;16;Air de la Vieille.;3076;AIR de la Vieille.
