1057;1;Air : Lemagistrat irréprochable.;208;AIR : Le magistrat irréprochable.;1
1057;2;Air : Voulant par ses oeuvres.;291;AIR : Voulant par ses œuvres.;1
1057;3;Air des deux Créoles (Berton ).;494;AIR des deux Créoles (Berton).;1
1057;4;Air : Oui ! je suis soldat, moi !;624;AIR : Oui ! je suis soldat, moi !;1
1057;5;Air : Jaime ce mot de gentillesse .;676;AIR : J'aime ce mot de gentillesse.;1
1057;6;* *** Air : Vaudeville de la Somnambule.;713;AIR : Vaudeville de la Somnambule.;1
1057;7;AIR : Vaudeviļle de Psyche.;791;AIR : Vaudeviļle de Psyché.;1
1057;8;Air :=4 soixante ans, ri,;838;[];1
1057;9;Air de la Parisienne.;1008;AIR de la Parisienne.;1
1057;10;Ain ': Amis , la matinée est belle , (de la Muette .);1127;AIR : Amis, la matinée est belle (de la Muette).;1
1057;11;Air de Julie .;1199;AIR de Julie.;1
1057;12;Air de la Maison du faubourg.;1473;AIR de la Maison du faubourg.;1
1057;13;Air : Le soir après pénible ouvrage.;1511;AIR : Le soir après pénible ouvrage.;1
1057;14;Air de la danse de la Famille du Porteur d'eau .;1568;AIR de la danse de la Famille du Porteur d'eau.;1
