1056;1;AIR Comme il m'aimait !;178;AIR Comme il m'aimait !;1
1056;2;AIR de l'Insouciant.;386;AIR de l'Insouciant.;1
1056;3;Air de la Servante justifiée.;470;AIR de la Servante justifiée.;1
1056;4;AIR du Ménage du garçon .;588;AIR du Ménage du garçon.;1
1056;5;Air de la walse de Robin des bois.;676;AIR de la walse de Robin des Bois.;1
1056;6;AIR : Vos maris en palestine.;752;AIR : Vos maris en Palestine.;1
1056;7;Air du Paysan perverti.;904;AIR du Paysan perverti.;1
1056;8;AIR : Viens, gentille damu ( Dame blanche).;981;AIR : Viens, gentille dame (Dame blanche).;1
1056;;Aie... aie... ( Riant.) Hé ... hé ... he ... c'est -y amusant l'amour ...;1153;;0
1056;9;Ain Faisons la paix .;1199;AIR Faisons la paix.;1
1056;10;Air d'Avis au public .;1285;AIR d'Avis au public.;1
1056;11;AIR : Un homme pour faire un tableau .;1447;AIR : Un homme pour faire un tableau.;1
1056;12;AIR de Caroline .;1637;AIR de Caroline.;1
1056;13;AIR : Amis , la matinée est belle .;1683;AIR : Amis, la matinée est belle.;1
1056;14;AIR : Ces postillons sont d'une maladresse .;1815;AIR : Ces postillons sont d'une maladresse.;1
1056;15;AIR du Mal du;2351;AIR du Mal du pays.;1
1056;16;Air de l'Angelus.;2501;AIR de l'Angelus.;1
1056;17;AIR du Dieu des bonnes;2567;AIR du Dieu des Bonnes gens.;1
1056;18;AIR : Au feu !;2729;AIR : Au feu !;1
1056;19;Air : Avant d'entrer en mariage .;2899;AIR : Avant d'entrer en mariage.;1
1056;20;AiR du Piege.;3103;AIR du Piege.;1
1056;21;AIR de Michel et Christine .;3175;AIR de Michel et Christine.;1
