1075;1;Air de la Romance de Téniers.;267;Air de la Romance de Téniers.;1
1075;2;AIR : Soldats , voilà Catin .;305;AIR : Soldats, voilà Catin.;1
1075;3;AIR : Dans un castel , dame de haut lignage .;363;AIR : Dans un castel, dame de haut lignage.;1
1075;4;AIR : Vaudeville du Baiser au Porteur.;507;AIR : Vaudeville du Baiser au Porteur.;1
1075;5;AIR : J'ai perdu mon couteau .;782;AIR : J'ai perdu mon couteau.;1
1075;6;AIR : Amis , la matinée est belle .;963;AIR : Amis, la matinée est belle.;1
1075;;( Air du pas redoublé . — Il sort en courant , la fusillade con;1095;;0
1075;7;Air de Bonaparte d Brienne;1144;AIR de Bonaparte à Brienne.;1
1075;8;Air du Barbier de Sé;1193;AIR du Barbier…;1
1075;9;AIR : Garde à vous !;1248;AIR : Garde à vous !;1
1075;10;Air du Barbier de l'Empire,;1392;AIR du Barbier de l'Empire.;1
1075;11;AIR : Entendez - vous ? etc. ( de la Fiancée . );1529;AIR : Entendez-vous ? etc. (de la Fiancée.);1
1075;;CHŒUR .;1549;;0
1075;12;Air de la Galoppade.;1588;Air de la Galoppade.;1
1075;;Air d'entrée. );1672;;0
1075;;CHŒUR .;1897;;0
1075;13;AIR : Je reconnais ce militaire,;1901;AIR : Je reconnais ce militaire.;1
1075;14;AIR : Du Siège de Corinthe.;2041;AIR : Du Siège de Corinthe.;1
1075;15;CHŒUR .=AIR :;2107;Air :;1
1075;16;AIR : Muse des bois et des accords champêtres.;2189;AIR : Muse des jeux et des accords champêtres.;1
1075;17;AIR : Péters , dis-moi par amitié.;2246;AIR : Péters, dis-moi par amitié.;1
1075;18;AIR : Bonheur de se revoir: ( ila Mariage impossible. );2358;AIR : Bonheur de se revoir : (du Mariage impossible.);1
1075;19;Air de l'Artiste :;2557;AIR de l'Artiste.;1
1075;20;Air de Rossini.;2682;AIR de Rossini.;1
1075;21;Air de l'Angélus.;2767;AIR de l'Angélus.;1
1075;22;AIR : Epoux imprudent , fils rebelle .;2881;AIR : Époux imprudent, fils rebelle.;1
1075;;( Air de sortie . - Ils vont pour sortir  les sentinelles s'y opposent.;2972;;0
1075;23;CHŒUR .=Air du Vaudeville de l'Epée et le Baion .;2995;Air du Vaudeville de l'Epée et le Bâton.;1
1075;24;AIR : Mon pays avant tout :;3096;AIR : Mon pays avant tout.;1
1075;25;Air du vaudeville des Frères de lait .;3198;Air du Vaudeville des Frères de lait.;1
1075;26;AIR : Tu vas changer de costume et d'emploi.;3256;AIR : Tu vas changer de costume et d'emploi.;1
1075;27;CHŒUR .=AIR : Vive , vive l'Italie ! ( Dilettante d'Avignon . );3338;AIR : Vive, vive l'Italie ! (Dilettante d'Avignon.);1
1075;28;AIR : Sur une onde tranquille.;3363;AIR : Sur une onde tranquille.;1
1075;29;AIR : Que de mal , de tourmens ! ( de la Fiancée . );3458;AIR : Que de mal, de tourmens ! (de la Fiancée.);1
1075;30;AIR : Ah ! si madame me voyait !;3577;AIR : Ah ! si madame me voyait !;1
1075;31;AIR : Eh ,voilà comme ça s'arrarange.;3772;AIR : Eh, voilà comme ça s'arrarange.;1
1075;32;Air de la Baselière .;3812;Air de la Batelière.;1
1075;33;AIR : Natif du faubourg du Temple.;4011;AIR : Natif du faubourg du Temple.;1
1075;34;CHŒUR ,=Air du triomphe de la Muerte .;4154;Air du triomphe de la Muette.;1
1075;35;AIR : Ten - souviens - tu ?;4256;["AIR : T'en-souviens-tu ?"];1
1075;36;Air du triomphe de la Muerte.;4329;Air du triomphe de la Muette.;1
1075;37;Air du Vaudeville de la Petite Sœur.;4547;Air du Vaudeville de la Petite Sœur.;1
1075;38;AIR: Je n'ai pas vu cos bosquets de lauriers .;4629;AIR : Je n'ai pas vu ces bosquets de lauriers.;1
1075;39;AIR : J'avais mis mon petit chapeau . ( l'Auberge de Bagnères. );4749;AIR : J'avais mis mon petit chapeau. (l'Auberge de Bagnères.);1
1075;40;AIR : Viens , viens , viens donc. ( de M. Amédée de Beauplan . ).;4886;AIR : Viens, viens, viens donc. (de M. Amédée de Beauplan.).;1
1075;41;Air du Vaudeville de la Parlie carrée .;5001;AIR du Vaudeville de la Partie carrée.;1
1075;42;AIR : J'aime le son du clairon , etc.;5110;AIR : J'aime le son du clairon, etc.;1
1075;43;Air de Plantade .;5138;Air de Plantade.;1
1075;44;Air d'Aristipe;5397;Air d'Aristipe.;1
1075;45;Air nouveau de M. Bucher,;5562;Air nouveau de M. Bucher.;1
1075;46;Air de la romance de Théniers.;5686;Air de la romance de Théniers.;1
1075;47;AIR : Non , jamais , jamais , jamais, je ne ſuirai ma chaumière.;5745;AIR : Non, jamais, jamais, jamais, je ne fuirai ma chaumière.;1
1075;;CHŒUR .;5753;;0
