1102;1;Air : vaudeville de Jadis et Aujourd’hui.;214;AIR : Vaudeville de Jadis et Aujourd'hui.;1
1102;2;Air : Sous le riant ombrage. (la Fiancée.);412;Air : Sous le riant ombrage. (la Fiancée.);1
1102;3;Air : Voulant par ses Œuvres complètes.;528;AIR : Voulant par ses œuvres complètes.;1
1102;4;Air : Un page aimait la jeune Adèle.;632;AIR : Un page aimait la jeune Adèle.;1
1102;5;Chœur de Rossini.;750;Chœur de Rossini.;1
1102;;CHŒUR, avec mystère.;808;;0
1102;6;AIR : du Diable à quatre.;810;AIR : du Diable à quatre.;1
1102;7;Air : vaudeville de Psyché.;1009;Air : vaudeville de Psyché.;1
1102;8;AIR : vaudeville de l’Héritière.;1074;AIR : vaudeville de l'Héritière.;1
1102;9;AIR : vaudeville de Partie et Revanche,;1293;AIR : Vaudeville de Partie et Revanche.;1
1102;10;CHŒUR.=Amis, conduisons la future;1384;[];1
1102;11;Air : de Figaro, de Rossini. (Il Barbiere.);1435;Air : de Figaro, de Rossini. (Il Barbiere.);1
1102;12;AIR : de la Colonne.;1575;AIR : de la Colonne.;1
1102;13;AIR : du deuxième acte de Fra Diavolo.;2340;AIR : du deuxième acte de Fra Diavolo.;1
1102;14;CHŒUR.— Air : Amis, déposons nos armes. (Beniowski.);2447;Air : Amis, déposons nos armes. (Beniowski.);1
1102;15;Air : d’Aristipe.;2512;Air : d'Aristipe.;1
1102;16;CHŒUR d’il Turco’in Italia. (Rossini.);2815;CHŒUR d'il Turco'in Italia. (Rossini.);1
