1041;1;AIR : de sommeiller encor, ma chère.;308;Air : De sommeiller encor, ma chère.;1
1041;2;AIR du Pot de Fleurs.;633;AIR du Pot de fleurs.;1
1041;3;AIR : Fafa lironfa.;947;AIR : Fafa lironfa.;1
1041;4;AIR : Qu'il est flatteur d'épouser celle.;1164;AIR : Qu'il est flatteur d'épouser celle.;1
1041;5;AIR : Courons aux Prés St.-Gervais.;1323;AIR : Courons aux Prés St.-Gervais.;1
1041;6;AIR du Calife.;1625;Air du Calife.;1
1041;7;AIR : Goûtons sans bruit.;1787;AIR : Goûtons sans bruit.;1
1041;8;AIR : Je suis un chasseur plein d'adresse.;2572;AIR : Je suis un chasseur plein d'adresse.;1
1041;9;AIR de l'Ècu de Six Francs.;2754;AIR de l'Écu de six francs.;1
1041;10;AIR : Contredanse de Joconde.;3216;AIR : Contredanse de Joconde.;1
