1120;1;AIR : Alerte ! alerte !;168;AIR : Alerte ! alerte !;1
1120;2;AIR : Rendez-moi mon écuelle de bois.;229;AIR : Rendez-moi mon écuelle de bois.;1
1120;3;AIR : Vaudeville de l'Anonyme.;351;AIR : Vaudeville de l'Anonyme.;1
1120;4;AIR : Ça n'dur'ra pas toujours.;366;AIR : Ça n'dur'ra pas toujours.;1
1120;5;AIR : Flon ! flon ! flon ! larira dondaine !;394;AIR : Flon ! flon ! flon ! larira dondaine !;1
1120;6;AIR : On dit que je suis sans malice.;426;AIR : On dit que je suis sans malice.;1
1120;7;AIR de la Mansarde des Artistes.;449;AIR de la Mansarde des Artistes.;1
1120;8;AIR du Premier Pas.;479;AIR du Premier Pas.;1
1120;9;AIR : Vaudeville des Maris ont tort.;574;AIR : Vaudeville des Maris ont tort.;1
1120;10;AIR de Turenne.;597;AIR de Turenne.;1
1120;11;AIR : Vaudeville de Haine aux femmes.;744;AIR : Vaudeville de Haine aux femmes.;1
1120;12;AIR : Vaudeville de Partie et Revanche;771;AIR : Vaudeville de Partie et Revanche.;1
1120;13;AIR: Vous qui d'amoureuse aventure.;830;AIR : Vous qui d'amoureuse aventure.;1
1120;14;AIR : De Fanchon.;847;AIR : De Fanchon.;1
1120;15;AIR : Vaud. des Frères de lait.;912;AIR : Vaud. des Frères de lait.;1
1120;16;AIR : de l'Artiste.;946;AIR : De l'Artiste.;1
1120;17;AIR : Connaissez mieux le grand Eugène.;966;Air : Connaissez mieux le grand Eugène.;1
1120;;CHŒUR.;985;;0
1120;18;AIR : de Préville et Taconnet.;1061;AIR : de Préville et Taconnet.;1
1120;19;AIR : Walse des Comédiens (de Miller).;1186;AIR : Walse des Comédiens (de Miller).;1
1120;;CHŒUR.;1221;;0
1120;20;AIR : Vive l'Italie.;1223;AIR : Vive l'Italie.;1
1120;21;AIR : J'arrivons de not' village.;1242;AIR : J'arrivons de not' village.;1
1120;22;AIR : Vaudeville de la Petite Gouvernante.;1334;Air : Vaudeville de la petite Gouvernante.;1
1120;23;AIR : On y va ! on y va !;1581;AIR : On y va ! on y va !;1
1120;24;AIR : Je ne veux pas qu'on me prenne.;1634;AIR : Je ne veux pas qu'on me prenne.;1
1120;25;AIR du Matelot (de Mme Pauline Du Chambge.);1716;AIR du Matelot (de Mme Pauline Du Chambge.);1
1120;26;AIR : A soixante ans on ne doit pas remettre.;1746;AIR : À soixante ans on ne doit pas remettre.;1
1120;27;AIR :=Les tyrans plébéiens et les rois absolus;1772;AIR : Les tyrans plébéiens et les rois absolus.;1
1120;28;AIR : Venez, charmantes bayadères;1796;AIR : Venez, charmantes bayadères.;1
1120;29;AIR de l'Angelus.;1862;AIR de l'Angelus.;1
1120;30;AIR des Cancans.;1913;AIR des Cancans.;1
1120;;CHŒUR.;1921;;0
1120;;CHŒUR.;1932;;0
1120;;CHŒUR.;1942;;0
1120;;CHŒUR.;1953;;0
1120;;CHŒUR.;1964;;0
1120;;CHŒUR.;1975;;0
1120;;CHŒUR.;1992;;0
