id_work;isAir;idAir;title;line;best-candidate-title;
1122;1;1;CHOEUR.=Air : Pâques fleuries (FRA DIAVOLO).;120;AIR : Adieu bonheur.
1122;1;2;CHOEUR.=mettre en perce sur la place du village.;346;AIR : Ah voilà la vie.
1122;1;3;Air de Mathilde de Shabran.;379;AIR de Mathilde de Shabran.
1122;1;4;AIR : Un chanoine de l'Auxerrois.;637;AIR : Un chanoine de l'Auxerrois.
1122;1;5;AIR de madame Gail.;679;AIR : Accourez tous, venez m'entendre.
1122;1;6;AIR : Contentons-nous d'une simple bouteille.;844;AIR : Contentons-nous d'une simple bouteille.
1122;1;7;AIR du Port Mahon.;1069;AIR du Port Mahon.
1122;1;8;AIR : Il n'est pas temps de nous quitter.;1192;AIR : Adieu bonheur.
1122;1;9;AIR :=Prosateur et poëte ,;1293;AIR : Allons partons et revenons bien vite.
1122;1;10;AIR : On dit que je suis sans malice.;1498;AIR : On dit que je suis sans malice.
1122;1;11;AIR : Faut d' la vertu.;1580;AIR : Accourez tous, venez m'entendre.
1122;1;12;AIR de la Lune de Miel.;1799;AIR de Lune de Miel.
1122;1;13;AIR : Comme il m'aimait !;2028;AIR : Accourez tous, venez m'entendre.
1122;1;14;AIR d'Amédée Beauplan.;2501;AIR : Accourez tous, venez m'entendre.
1122;1;15;CHOEUR.=AIR : Mes amis, pour bien servir l'amour.;2667;AIR : Adieu bonheur.
1122;1;16;AIR de la Lanterne sourde.;2887;AIR de la Lanterne sourde.
1122;1;17;AIR d'Amédée Beauplan;3205;AIR : Accourez tous, venez m'entendre.
1122;1;18;AIR : Contentons-nous d'une simple bouteille.;3239;AIR : Contentons-nous d'une simple bouteille.
1122;0;;CHOEUR DE PAYsANs, dansant au fond.;3263;;
