1027;1;AIR : Ces postillons sont d'une maladresse.;362;AIR : Ces postillons sont d'une maladresse.;1
1027;2;AIR : J'avais mis mon petit chapeau.;412;AIR : J'avais mis mon petit chapeau.;1
1027;3;AIR : Tendres échos errans dans ces valons.;655;AIR : Tendres échos errans dans ces valons.;1
1027;4;AIR : De Turenne.;677;AIR : De Turenne.;1
1027;5;Air : Au temps heureux de la chevalerie.;843;Air : Au temps heureux de la chevalerie.;1
1027;6;AIR. Merveilleuse dans ses vertus.;1029;AIR. Merveilleuse dans ses vertus.;1
1027;7;AIR : Du magistrat irréprochable.;1151;AIR : Du magistrat irréprochable.;1
1027;8;AIR : Faut l'oublier.;1277;AIR : Faut l'oublier.;1
1027;9;CHŒUR.=AIR : De l'orage, du Barbier.;1327;AIR : De l'orage, du Barbier.;1
1027;;CHŒUR.;1375;;0
1027;10;Air De l'Enfant du régiment.;1377;AIR de L'Enfant du régiment.;1
1027;;CHŒUR.;1395;;0
1027;11;Air : Tape, frappe.;1565;AIR : Tape, frappe.;1
1027;12;AIR : Du château perdu.;1610;AIR : Du château perdu.;1
1027;13;AIR : Je loge au quatrième étage.;1665;AIR : Je loge au quatrième étage.;1
1027;14;Air : Elle aime à rire, elle aime à boire.;1760;AIR : Elle aime à rire, elle aime à boire.;1
1027;15;Air : Au galop ! au galop !;1802;AIR : Au galop ! au galop !;1
1027;16;AIR de Caleb.;1836;AIR de Caleb.;1
1027;17;AIR : Tra la la.;1865;AIR : Tra la la.;1
1027;18;AIR de la Parisienne.;1923;AIR de la Parisienne.;1
1027;19;AIR : du Code et l'Amour.;2038;AIR : du Code et l'Amour.;1
1027;20;AIR : de Marianne.;2128;AIR : de Marianne.;1
1027;21;AIR : Du baiser au porteur.;2304;AIR : Du baiser au porteur.;1
1027;22;Air : Du premier prix.;2357;Air : Du premier prix.;1
1027;23;AIR : Un page aimait la jeune Adèle.;2460;AIR : Un page aimait la jeune Adèle.;1
1027;24;AIR : J'en guette un petit de mon âge.;2604;AIR : J'en guette un petit de mon âge.;1
1027;25;AIR : Restez, restez, troupe jolie.;2689;AIR : Restez, restez, troupe jolie.;1
1027;26;AIR : Gai, gai, mariez-vous.;2789;AIR : Gai, gai, mariez-vous.;1
