id_work;isAir;idAir;title;line;best-candidate-title;
1115;1;1;Air du Piége.;262;AIR du Piège.
1115;1;2;AIR : J'en guette un petil de mon âge.;433;AIR : J'en guette un petit de mon âge.
1115;1;3;Air : Quel air se fail entendre ( de Panseron ) .;624;AIR : Adieu bonheur.
1115;1;4;AIR : Vaudeville de la Servante justifiée .,;845;AIR du Vaudeville de la Servante justifiée.
1115;1;5;AIR de Voltaire chez Ninon ,;999;AIR de Voltaire chez Ninon.
1115;1;6;Air : Adieu donc , adieu , madame ( de la seconde Année ).;1642;AIR : Adieu bonheur.
1115;1;7;AIR : Voilà la manière .;1776;AIR : Voilà la manière de vivre cent ans.
1115;1;8;Air : Mais en amour comme à la guerre .;2182;AIR : Mais en amour comme à la guerre.
1115;1;9;Air des Frères de lait,;2377;AIR des Frères de lait.
1115;1;10;Air : Dans un vieux château de l'Andalousie.;2891;AIR : Adieu bonheur.
1115;1;11;Air de Turenne ,;3198;AIR de Turenne.
1115;1;12;Air : Dans un vieux château de l'Andalousie .;3441;AIR : Adieu bonheur.
1115;1;13;Air : Un page aimait la jeune Adèle.;3583;AIR : Un page aimait la jeune Adėle.
1115;1;14;Air : Ces postillons sont d'une maladresse .;3835;AIR : Adieu bonheur.
1115;1;15;AIR de Téniers.;4058;AIR de Téniers.
1115;1;16;Air de l'entrée des Bayadères.;4449;AIR de l'entrée des Bayadères.
