1090;1;Air : Vaudeville de Partie et Revanche.;224;AIR : Vaudeville de Partie et Revanche.;1
1090;2;AIR de Turenne.;332;AIR de Turenne.;1
1090;3;Air de l’Avare.;397;Air de l'Avare.;1
1090;4;Air du Ménage de garçon.;722;AIR du Ménage de garçon.;1
1090;5;Air : Dans un castel, dame de haut lignage.;785;AIR : Dans un castel, dame de haut lignage.;1
1090;6;Air des Frères de lait.;853;AIR des Frères de lait.;1
1090;7;AIR : À soixante ans.;933;AIR : À soixante ans.;1
1090;8;Air des maris en Palestine.;1131;Air des maris en Palestine.;1
1090;9;AIR : De sommeiller encor, ma chère.;1276;Air : De sommeiller encor, ma chère.;1
1090;10;Air : Vaudeville de la Visite à Bedlam.;1856;AIR : Vaudeville de la Visite à Bedlam.;1
1090;11;AIR : Vaudeville de Partie Carrée.;2186;AIR : Vaudeville de Partie carrée.;1
1090;12;Air des Scythes.;2509;AIR des Scythes.;1
1090;13;Air de Téniers.;2577;AIR de Téniers.;1
1090;14;Air de Persuis.;2710;AIR de Persuis.;1
1090;15;Air : Amis, voici la riante semaine.;2778;AIR : Amis, voici la riante semaine.;1
1090;16;AIR : Enfin voici l’heureux moment. (de Louise.);2996;AIR : Enfin voici l'heureux moment. (de Louise.);1
1090;17;Air : Des Jolis Soldats.;3102;Air : Des Jolis Soldats.;1
