1029;1;Air : Je loge au quatrième étage .;238;AIR : Je loge au quatrième étage.;1
1029;2;Air : Vers le temple de l'hymen .;572;AIR : Vers le temple de l'Hymen.;1
1029;3;Air du Lutin (de Mile Loisa Puget.);670;[];1
1029;4;Air :=Moi , j'étais roi dans mes limites...;939;[];1
1029;5;Air : Restez , reslez ...;1126;Air :;1
1029;6;Air de Marianne .;1227;AIR de Marianne.;1
1029;7;CHOEUR=Galop de Gustave.;1664;[];1
1029;8;Air : Vos maris en Palestine .;1850;AIR : Vos maris en Palestine.;1
1029;9;CHOEUR GÉNÉRAL .;1938;[];1
1029;10;Air d'Adèle;2260;Air :;1
1029;11;( Air de la Pupille, de Labarre . );2413;[];1
1029;12;Air de Gustave.;2757;Air :;1
1029;13;Air : Je m'appelle Lenoir. (Moi.;3003;[];1
1029;14;Air : Qu'il est flatteu ,;3417;Air :;1
1029;15;Air du Philtre .;3583;AIR du Philtre.;1
1029;16;Air : de la Robe et les Bottes .;3841;AIR : de la Robe et les Bottes.;1
1029;17;Air : du premier Prix .;4043;Air : Du premier prix.;1
1029;18;Air=Qu'il se ménage, eh ! mon Dieu ! qu'il s'écoute ,;4520;[];1
1029;19;Air : du Carnaval.;4864;Air du Carnaval.;1
1029;20;Air de l'Octogénaire.;5004;Air :;1
1029;21;Air des Echos ( de Musard . );5356;[];1
1029;22;Air : Dormez , dormez , mes chers amours ,;5611;[];1
1029;23;Air des Deux Nuits,;5908;AIR des Deux Nuits.;1
1029;24;Air de Renaud de Montauban .;6161;AIR de Renaud de Montauban.;1
1029;;(Aur domestiques. ) Mais je vous le dé;6307;;0
