1004;1;AIR : Marchons en bon ordre, silence ( l'Amazone) .;212;AIR : Marchons en bon ordre, silence (l'Amazone).;1
1004;2;Air : Qu'il est flatteur dépouser celle .;353;AIR : Qu'il est flatteur dépouser celle.;1
1004;3;Ain : Vaudeville de la Somnambule .;538;AIR : Vaudeville de la Somnambule.;1
1004;4;AIR : Contredanse du Siége de Corinthe.;725;AIR : Contredanse du Siége de Corinthe.;1
1004;5;Air : Avoir une belle toilette ( Grisette mariée ) .;796;AIR : Avoir une belle toilette (Grisette mariée).;1
1004;6;Air : O bords heureux du Gange!;951;AIR : Ô bords heureux du Gange !;1
1004;7;Air : Pour le chercher j'arrive en Allemagne;1216;AIR : Pour le chercher j'arrive en Allemagne;1
1004;8;CHOEUR=AIR : Au plaisir, à la folie (Zampa . );1765;AIR : Au plaisir, à la folie (Zampa.);1
1004;9;Air : Plus qu'un millionnaire .;1934;AIR : Plus qu'un millionnaire.;1
1004;10;AIR : Petit blanc .;2039;AIR : Petit Blanc.;1
1004;11;AIR : Ce boudoir est mon Parnasse.;2323;AIR : Ce boudoir est mon Parnasse.;1
1004;12;Air : Adieu donc, adieu madame ( Seconde Année) .;2470;AIR : Adieu donc, adieu madame (Seconde Année).;1
1004;13;Air : Voyez sur cette roche ( Diavolo ) .;2794;AIR : Voyez sur cette roche (Diavolo).;1
1004;14;AIR : A jeún je suis trop philosophe.;2927;AIR : À jeûn je suis trop philosophe.;1
1004;15;AIR : Ah ! ah ! comment il ose (du Budget) .;3196;AIR : Ah ! ah ! comment il ose (du Budget).;1
1004;16;Air : En amour commeen amitié .;3304;AIR : En amour comme en amitié.;1
1004;17;Air : En vain l'on critique (des Deux Nuits . );3335;AIR : En vain l'on critique (des Deux Nuits.);1
