id_work;isAir;idAir;title;line;best-candidate-title;
1018;1;1;Air : Vaudeville de l'Arliste .;298;AIR : Adieu bonheur.
1018;1;2;Air : de M. Plantade .;363;AIR : Accourez tous, venez m'entendre.
1018;0;;CHOEUR;383;;
1018;1;3;CHOEUR .=Tra la la la la , du courage , etc.;409;AIR : Ah voilà la vie.
1018;1;4;Air : Je saurai bien te faire murcher droit. ( de la Maison du Faubourg .);874;AIR : Accourez tous, venez m'entendre.
1018;1;5;Air : l'audeville de l'Ile des Noirs .;1020;AIR du Vaudeville de l'Île des Noirs.
1018;1;6;Air : Faisons la paix ( de Doche ) .;1532;AIR : Faisons la paix.
1018;1;7;Air : Vaudeville de Partie et Revanche .;1802;AIR du Vaudeville de Partie et Revanche.
1018;1;8;FINALE .=Musique de M. F. Halevy .;1893;AIR : Accourez tous, venez m'entendre.
1018;0;;CHOEUR .;1895;;
1018;1;9;CHOEUR .=Amis , le jour vient de finir,;1967;AIR : Amis, le jour vient de finir.
1018;1;10;AIR  de Préville et Taconnet.;2111;AIR de Préville et Taconnet.
1018;1;11;Air de Yelva .;2169;AIR d'Yelva.
1018;1;12;AIR de la Batelière .;2295;AIR du Bastringue.
1018;1;13;Air : Voilà les plaisirs du village.;2417;AIR : Adieu bonheur.
1018;1;14;Air : de Doche.;2667;AIR d'Arwed de Doche.
1018;1;15;Air : Eh ! voilà comme ça s'arrange .;3201;AIR : Eh, voilà comme ça s'arrange.
1018;1;16;Air : Dans ce castel, dame du haut lignage.;3549;AIR : Adieu bonheur.
1018;1;17;Arr : de M. Plantade.;3694;AIR : Accourez tous, venez m'entendre.
1018;1;18;FINALE .=Musique de M. F. Halevy .;4023;AIR : Accourez tous, venez m'entendre.
1018;1;19;Air nouveau de M Charles Tolbecque.;4470;AIR : Adieu bonheur.
1018;1;20;Air de la romance de Téniers.;4996;AIR de la romance de Léonide.
1018;1;21;CHOEUR FINAL .;5255;AIR : Final de l'Auberge de Bagnères.
1018;0;;Ain nouveau de M. Charles Tolbecque.;5257;;
1018;1;22;CHOEUR .=Rencontre fortunée , etc.;5287;AIR : De Brulard, la troupe fidèle, etc.
1018;0;;CHOEUR .;5303;;
1018;0;;Air : Oui , cette histoire est un ' bell chose (de la Villageoise somnambule ).;5305;;
1018;1;23;AIR : Je suis Français , mon pays avant tout.;5471;AIR : Je suis Français, mon pays avant tout.
