1108;1;CHŒUR.=Air du Dilettante d’Avignon.;184;AIR du Dilettante d'Avignon.;1
1108;2;AIR : À soixante ans, on ne doit, etc.;264;AIR : À soixante ans, on ne doit, etc.;1
1108;3;AIR de Rossini.;463;AIR de Rossini.;1
1108;4;Air : Mon ami, c’est dans ma patrie.;710;AIR : Mon ami, c'est dans ma patrie.;1
1108;;CHŒUR, piano.;866;;0
1108;5;AIR : Garde à vous.;868;AIR : Garde à vous !;1
1108;6;AIR d’Adam,;1046;AIR d'Adam.;1
1108;7;Air des Rosières.;1228;AIR des Rosières.;1
1108;8;AIR : Restez, restez troupe jolie.;1321;AIR : Restez, restez troupe jolie.;1
1108;9;Air : Est–il supplice égal.;1413;AIR : Est-il supplice égal ?;1
1108;10;CHŒUR DE PAYSANS.;1503;[];1
1108;11;AIR des Deux Nuits.;1523;AIR des Deux Nuits.;1
1108;;CHŒUR.;1597;;0
1108;12;Air : Enfant de nos montagnes (du Brigand napolitain).;1779;Air : Enfant de nos montagnes (du Brigand napolitain).;1
1108;13;AIR : Final du deuxième acte du Hussard.;1941;AIR : Final du deuxième acte du Hussard.;1
1108;14;CHŒUR.=AIR : du Hussard.;2139;AIR : du Hussard.;1
1108;15;Air : des Aubergistes de qualité.;2351;Air : des Aubergistes de qualité.;1
1108;16;AIR : Ah ! si madame me voyait.;2431;AIR : Ah ! si madame me voyait !;1
1108;17;CHŒUR.=AIR : Valse de Léocadie.;2565;Air : Valse de Léocadie.;1
1108;;CHŒUR.;2582;;0
1108;;CHŒUR.;2593;;0
1108;18;Air du Malade par circonstance.;2698;AIR du Malade par circonstance.;1
1108;;CHŒUR DES FEMMES.;2815;;0
1108;19;Air : de Jenny. (Opéra–Comique.);2817;Air : de Jenny. (Opéra-Comique.);1
1108;20;AIR :=Dansons,;2921;AIR : Dansons, allons, dansons.;1
1108;21;Air : Adieu, je vous fuis, bois charmant.;3129;AIR : Adieu, je vous fuis, bois charmant.;1
1108;22;Air des Poletais,;3271;AIR des Poletais.;1
1108;;CHŒUR DE MARCHANDS.;3492;;0
1108;23;AIR nouveau de M. Gambaro.;3494;AIR nouveau de M. Gambaro.;1
1108;24;Air de la Vieille.;3602;AIR de la Vieille.;1
1108;25;AIR : Entendez–vous ! (La Fiancée.);3703;AIR : Entendez–vous ! (La Fiancée.);1
1108;26;Air de l’Hermite de Saint–Avelle.;3778;Air de l'Hermite de Saint-Avelle.;1
1108;;CHŒUR DES LAQUAIS.;3859;;0
1108;27;AIR : de la Cerentola.;3861;AIR : de la Cerentola.;1
1108;;CHŒUR DE SOLDATS.;3926;;0
1108;28;AIR : me voilà.;4090;AIR : Me voilà !;1
1108;29;AIR : connu.;4162;AIR : connu.;1
1108;;CHŒUR DE SOLDATS.;4453;;0
1108;30;AIR :=Allons, suivez–nous,;4455;AIR : Allons, suivez–nous.;1
1108;31;Air de Préville et Taconnet.;4746;AIR de Préville et Taconnet.;1
1108;;Aie ! aie ! ils vont m’écarteler.;4892;;0
1108;32;AIR : Dans un castel, etc.;4962;AIR : Dans un castel, etc.;1
1108;;CHŒUR.;5041;;0
1108;33;AIR du God save the King:;5043;AIR du God save the King.;1
1108;34;CHŒUR,=Même air.;5114;Air :;1
1108;35;CHŒUR.=Air de Berton.;5336;Air de Berton.;1
1108;36;Air des Coups de poing.;5488;AIR des Coups de poing.;1
1108;37;CHŒUR.=AIR : Garde à vous.;5578;AIR : Garde à vous !;1
1108;38;CHŒUR.=Suite de l’air.;5621;Air :;1
1108;39;AIR : Mes amis c’est dans sa patrie.;5802;AIR : Mes amis c'est dans sa patrie.;1
