1123;1;CHOEUR .=Air du vaudeville d'Isabelle et Gertrude ou Ronde des Habitants des Landes .;252;[];1
1123;2;CHOEUR .=C'est la fêť du village , etc.;286;[];1
1123;;CHOEUR .;302;;0
1123;3;Air : Un homme pour faire un tableau .;408;AIR : Un homme pour faire un tableau.;1
1123;4;AIR : Vivandière du régiment.;582;["AIR de L'Enfant du régiment."];1
1123;5;Air du vaudeville de l'Actrice en voyage ou de l'Ours et le pacha .;754;AIR du vaudeville de l'Actrice.;1
1123;6;AIR de Lisbeth .;935;Air :;1
1123;7;Air du premier pas.;989;AIR du Premier Pas.;1
1123;8;Air du Courtisan dans l'embarras .;1135;[];1
1123;9;Air : A soixante ans (de Madelon ) .;1165;['Air : À soixante ans.'];1
1123;10;Air : J'aidu talent dans mon état ( de Fanfan Latulipe).;1269;[];1
1123;11;Air : J'ai vu le parnasse des dames ( de Fanchon) :;1415;AIR : J'ai vu le Parnasse des dames.;1
1123;12;Air : Mon cæur à l'espoir s'abandonne (de Caroline ) .;1561;["Air : Mon cœur à l'espoir s'abandonne."];1
1123;13;Air=l'Aveugle de Montmorency ( de Miller).;1632;[];1
1123;14;Air : Ces postillons sont d'une maladresse .;1853;AIR : Ces postillons sont d'une maladresse.;1
1123;15;Air : Lorsque dans une tour obscure .;2015;[];1
1123;;CHOEUR .;2057;;0
1123;16;Air : Grenadier , que tu m'affliges ( Cuisinières) .;2121;Air : Grenadier que tu m'affliges.;1
1123;;CHOEUR , en dansant .;2137;;0
1123;;CHOEUR , en lansant .;2159;;0
1123;;CHOEUR , en dansant .;2187;;0
1123;17;CHOEUR .=Air : Le dieu de la tendresse .;2513;[];1
1123;18;CHOEUR .=Air d'Isabelle et Gertrude, on Ronde des Landes .;2641;[];1
1123;;CHOEUR .;2671;;0
1123;;CHOEUR .;2719;;0
1123;;CHOEUR .;2771;;0
1123;;CHOEUR .;2795;;0
1123;19;Air de la Sentinelle , ou air nouveau (de M. Blanchard ).;2813;AIR de la Sentinelle.;1
1123;;CHOEUR .;2833;;0
